ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MXD1,1.6345501478894713,5.016617949144313,4.954242034772003,2.029385832157106e-5,0.004089695638899464,2.7811412410809018
KLF6,1.5614185779390661,6.819879118036071,4.857670044955175,2.5329130016440283e-5,0.004984016807447299,2.56777619044587
LITAF,1.4961668842422986,5.838020908121976,4.8444893804730995,2.6348855349758476e-5,0.004984016807447299,2.531065789850099
KLF10,1.5295705208328165,8.505779493573602,4.842601594283578,2.649819899989703e-5,0.004984016807447299,2.525809128148272
LMCD1,1.3757980449461051,9.028470342808069,4.800007677210756,3.0100058878490824e-5,0.005538410833642312,2.4072824669548405
SOCS3,2.3203619894144376,5.574949674003534,5.030588253584367,3.612863634589937e-5,0.0064414701042068995,2.3231481249612855
OSBPL8,1.3245203910772432,5.258118965953504,4.7270260490924185,3.743312278934394e-5,0.0064414701042068995,2.2045700408301103
RNF149,1.3153673629586962,4.790949492654421,4.741736275180754,3.805216271388764e-5,0.0064414701042068995,2.1963847359243607
MIDN,1.9012313662702987,6.278991400761161,4.722996952802011,3.788590257080349e-5,0.0064414701042068995,2.193393568195842
CPEB4,0.9728778672769147,7.8177011837816135,4.687694621538594,4.209208963121738e-5,0.006985636208600469,2.0955364760741544
PVR,1.4056268040005984,4.90073851323561,4.68759573528185,4.463841773674806e-5,0.007265760917766069,2.047970111270268
LIMS1,1.126839471433783,6.73701170299849,4.6537177397673934,4.657553321296491e-5,0.007438024775745944,2.001475547518212
PPARD,1.0832127606654174,6.165437058172017,4.642364045756605,4.8176532069079294e-5,0.007551225322827539,1.9700719314740835
DDX21,1.1596515084320949,6.634185890666415,4.613601650197781,5.2479905371658e-5,0.008076180346649333,1.8905812472893713
DGKD,1.341513353012414,7.861457448489021,4.55425477630652,6.259517832980437e-5,0.009460814096133289,1.7268690432351255
FLNC,1.0998863016209643,11.940605717846964,4.542210582743012,6.48716860950766e-5,0.009632876335240848,1.6936967182274518
RICTOR,0.9168117213316602,6.984102396520919,4.5341132932934505,6.644791549594188e-5,0.009696813047545726,1.6714052966332034
GADD45B,2.933133836313858,6.114843430618708,4.530268072318322,7.0879825888847e-5,0.010168251632596628,1.6183338896410362
USP28,0.8835114129046477,7.65907239002386,4.499504168113536,7.362187810959652e-5,0.010385592938660414,1.576223393011361
AMPD3,1.9102947431350552,5.388127918657239,4.46477141022726,8.158837639101805e-5,0.011320721602845522,1.4808616536709742
IFT172,-1.1759384995086268,5.062681694397732,-4.425133564751937,9.172140274102148e-5,0.012521450851612999,1.3722373240705554
MAP3K14,1.1497370508424476,5.1881284874429126,4.404178124348258,9.756941674643637e-5,0.01310837370383869,1.3149021285645173
PLAUR,1.5503740226276985,4.762133759478164,4.4966010980018325,1.1310282481800889e-4,0.014727727834763494,1.2340426645093459
CEP85,-1.1579383838016257,7.484918762127576,-4.3741114941244,1.0660630418781113e-4,0.014098683728838022,1.2327526390106014
FAM102A,1.5478271468603428,4.524860018300639,4.455176387374314,1.1825241534044017e-4,0.015164976415780086,1.1925822723996502
ITGB2,1.4875044748805921,4.497516142411098,4.366484544480188,1.267518151476723e-4,0.01601234870761042,1.1163091610009719
GFPT2,1.1693259308597468,4.259836809531518,4.348737001980902,1.3331661326686255e-4,0.01611988306701035,1.0465548522227701
CRY1,1.1064370162486936,4.398298021545641,4.332020586569606,1.3280423864738293e-4,0.01611988306701035,1.0427091353635811
MPRIP,0.9543053419408158,6.977815746981393,4.300303299512516,1.3242910258569053e-4,0.01611988306701035,1.0316890269928018
ZBTB43,0.9030313926019851,7.157333234325426,4.279438719038618,1.407828142247626e-4,0.016682642588194758,0.9750123263405834
TOB2,-1.109346296945109,6.047315460893401,-4.276710176739856,1.4191283865194027e-4,0.016682642588194758,0.9676059303675668
SEH1L,1.1596252403831953,5.208719696219073,4.267231602520631,1.4590804243563973e-4,0.01691733796130486,0.9418870297675488
SOAT1,1.0933147706312552,4.486834334758384,4.317285161422178,1.5377651997167612e-4,0.01696822935725821,0.941386494242173
CD44,1.260189600318843,5.897677594586691,4.256723110554556,1.5046651691481142e-4,0.01696822935725821,0.9133916580218404
RIF1,0.8264178848410362,8.035301657522908,4.253019710733371,1.5210610303052503e-4,0.01696822935725821,0.9033538939847814
ARL5B,1.5194073237066679,4.894359900485555,4.25989462648466,1.558914013249225e-4,0.01696822935725821,0.8997092660996673
ANXA2,1.1030117594980116,7.67335460929042,4.2435675412173515,1.56370733679837e-4,0.01696822935725821,0.8777454335156394
CTSB,1.108474559914841,9.00938719530336,4.238449782639272,1.5872851395718087e-4,0.01700605243207062,0.8638866160103298
PRKG1,0.9429848626125841,7.429369604910568,4.205224351856988,1.749066838666681e-4,0.018505127153093485,0.7740265377790507
TIAM2,1.4385193632376678,5.003829637973239,4.192283393576277,1.8163637380889206e-4,0.018979879850845215,0.7390813088951376
TNFAIP2,1.1026377179310094,6.217880084829237,4.182617424506069,1.8682797487976682e-4,0.019284292431492028,0.712999963084072
AMD1,1.050134483346124,5.9678254828445505,4.168407324297675,1.947253219541987e-4,0.019857290662895637,0.6746891449233203
TIMP1,1.696803770725638,4.930775889370911,4.140760515269291,2.110386859109375e-4,0.021264659970835417,0.6002628503343388
PTPN1,1.0921289570003854,5.560155655553775,4.131119617574038,2.1703640922132703e-4,0.021611719619403672,0.5743439897965805
NOP58,0.8865069698215429,6.439688937602481,4.113009956353165,2.2875719067309998e-4,0.02251396350996649,0.5257069881180154
NOCT,1.1623661008957273,4.236265014691423,4.122482983216463,2.418857473814149e-4,0.02318426187561899,0.5018023448170608
KPNA2,1.4679667917180996,4.901334711227001,4.099342928089999,2.3801071738370532e-4,0.02315543347052508,0.489044885417508
HBEGF,1.7217121807872653,5.41695577068355,4.104935674925524,2.4378536234996343e-4,0.02318426187561899,0.4732324217793318
DDX5,0.8137380567831052,9.226151895163376,4.08600772500173,2.473922135094049e-4,0.02326586327937337,0.45330935359636015
NPIPB4,0.8931595167189004,4.412202942179497,4.094107693233136,2.514859417308555e-4,0.02339095616274682,0.4444723641959527
IL4R,1.204751345852034,4.401045824633928,4.091244853077246,2.891467584144598e-4,0.025991838658434126,0.35161704540328653
IL6R,1.1349570413640864,5.544854126723415,4.043660057454966,2.7964623689732954e-4,0.02572745379455432,0.34007027591439787
DOT1L,1.3865787947837234,5.484455012549369,4.0358088675721655,2.8606213341470714e-4,0.025991838658434126,0.3191174547994251
SRPK2,1.1002250244744918,6.2332625457094855,4.027691738043716,2.928465347064061e-4,0.025991838658434126,0.2974688027416912
MET,1.0207566604919922,6.72350059527441,4.025384516788651,2.948034630446215e-4,0.025991838658434126,0.29131795964534923
SOX4,1.0158651109403083,4.4921035757144026,4.03281104912144,3.1201818875421257e-4,0.027225999480573766,0.2676443660193941
CTSL,1.3429620148214525,6.112020564374441,3.9909291845276496,3.2559276528777e-4,0.028120583320364136,0.199601480430335
TGIF1,1.3098953680995953,4.509198487939343,4.020230825719973,3.370610053067347e-4,0.028817013625416187,0.1872942380798852
TNC,2.875279601910375,5.736665437454898,4.01258119080004,3.5964703323209144e-4,0.03044052489276422,0.16812438178184408
TRIM66,-1.1064546219831821,4.733306893477896,-3.9569020763789022,3.72282486708909e-4,0.031198009579249564,0.09910854740909958
CCNH,0.7394662316358982,5.981124733063291,3.921383542233369,3.9759415894751116e-4,0.032992519228742495,0.015292770632401087
ZC3HAV1,0.9360884555617526,4.523896358517815,3.916021690853475,4.0374901651370567e-4,0.03317797743467966,0.0011295322682540743
KHDRBS3,1.0992427181735498,4.3346438700354,3.929379790670877,4.1780919336412587e-4,0.033679400120323444,-5.441221488551307e-4
CYLD,1.0367397831730196,6.437930505926201,3.909268408725379,4.116333038067084e-4,0.0335006181098075,-0.016699425104123478
SUSD6,1.190802784956663,5.166209919470355,3.891721896311541,4.328260297036162e-4,0.03456075014539064,-0.06297189990658048
NOLC1,1.0746391950339493,6.470574598048686,3.8741973611350624,4.550512206506793e-4,0.03599582739801262,-0.10911194166413907
ANXA11,0.9202328659663044,7.261634930247004,3.867791185565177,4.634498500638604e-4,0.036094037977659976,-0.12595986124263447
SBNO2,1.289737361102369,4.695139877656457,3.8785463449058315,4.819295078654198e-4,0.0364201013801153,-0.13154454835327645
RND3,1.4469807768122909,5.1479472475851695,3.8725732630109464,4.7294159243170254e-4,0.036094037977659976,-0.13864867490352228
ZNF253,-0.9780988217564461,5.177863963236959,-3.860466582444347,4.732374546877416e-4,0.036094037977659976,-0.14521076902329888
TP53BP1,-0.8522394148526509,6.465809402798515,-3.860382884878433,4.733504507939813e-4,0.036094037977659976,-0.1454306704547106
MNT,0.9169267695833847,4.4152116635307115,3.8449587851055584,5.294606168761534e-4,0.03931012860736634,-0.23638989890437045
NIPBL,0.6887736617416804,7.130567829323512,3.825083101019266,5.234223319397901e-4,0.03920572227910074,-0.23801824734571486
STX3,0.9799526894148247,4.598725545591474,3.832217209613425,5.486619027562343e-4,0.0402711104353917,-0.25044479398080277
FURIN,1.1549360523781376,5.359169470970926,3.8064323708703047,5.519197554944987e-4,0.0402711104353917,-0.28680903519504675
LONRF3,1.0207651301347953,4.434627768778321,3.8343284428953672,5.655846386562348e-4,0.04042193079887438,-0.2906055346441043
KBTBD8,1.2993419586453783,4.435066437806052,3.8580925872792187,5.98716490717754e-4,0.042229469811958915,-0.3024000430998761
TUT7,0.9572798877490021,5.9653787087247725,3.7977753022588314,5.656542547724323e-4,0.04042193079887438,-0.30942555358088786
DNMBP,1.082230115915336,5.5351889062781385,3.7961224449263438,5.683140081599777e-4,0.04042193079887438,-0.3137414072281519
LMAN2L,-1.1056221184087143,5.052851311277796,-3.77685444386589,6.194464695086189e-4,0.042975368179679924,-0.36760950883953925
VMP1,1.278920273894661,6.005986681536661,3.769598220748721,6.126948736922792e-4,0.042858259594474805,-0.38290166236309453
PUM3,1.2033630172463647,5.370478027685362,3.7571857785276723,6.346020294039184e-4,0.043668874608737925,-0.41520202881035395
NACC2,0.8268856364316299,4.367834212243196,3.764978138178096,6.617716196424672e-4,0.044930191658169624,-0.4418286708515886
SPRY2,1.2715463898917312,4.915239542730973,3.741407736728586,6.635484354053879e-4,0.044930191658169624,-0.456200538196887
FOSL1,1.9011560244344308,4.419657159720893,3.951317887703534,8.169425101582199e-4,0.05360156128666026,-0.4572749834282215
NOS3,1.0405788104952363,4.396726732297439,3.7583159257980348,7.231737382276368e-4,0.048196397798100137,-0.49042493708237345
MAP3K8,1.3391930167364063,4.527972371462456,3.7715674548841225,7.545937203213888e-4,0.04989750975625184,-0.5148253916106889
PUM1,0.7697791505309652,7.269130768000813,3.7155137124659148,7.138500365134841e-4,0.047952592928969286,-0.5233373527459726
ELL2,1.063994555574455,5.175819920389835,3.672180992591891,8.301263756376852e-4,0.05404761264151821,-0.6562332747230224
CASP4,1.3375000104455248,4.432964382103605,3.661619522734757,8.810735133902373e-4,0.05561092956725708,-0.6594000354354446
SH3BGRL2,-1.0109678114116694,4.455026092846401,-3.667678344335407,9.250079134431971e-4,0.05632566172218144,-0.6790380920461043
C17orf75,-0.8848330743796051,5.305586998701064,-3.648397014926484,8.620373097132171e-4,0.05561092956725708,-0.696476798745878
STRIP2,0.9312612390090411,6.363009430285342,3.642787362590022,8.756901276103467e-4,0.05561092956725708,-0.7108891282887893
GPAT3,0.9096351918276282,5.811458331673083,3.6416467907549808,8.7849153012228e-4,0.05561092956725708,-0.7138183585262672
KCNJ2,-1.0765422560177846,6.5366427742478574,-3.6382084671797665,8.869890703662223e-4,0.05561092956725708,-0.7226463876981732
TNRC6A,-0.6786180881814614,7.187627524767606,-3.6353416528898896,8.941348830006618e-4,0.055629621808175364,-0.7300043824043794
GPATCH8,-0.6810902005691748,7.284688025925246,-3.63283354636734,9.004322055434812e-4,0.055629621808175364,-0.736439724401655
SORL1,1.3988780460792496,4.957423359589759,3.6344433015402617,9.219435676502757e-4,0.05632566172218144,-0.7525140317358456
ECHDC2,-0.7823972226006521,5.90731817314218,-3.617019849218777,9.411356906649882e-4,0.05689837489848899,-0.7769717929012874
MCTP1,1.3471621775320655,5.3048628309550505,3.612581936035795,9.795512715065277e-4,0.05880086497894504,-0.7863625570343284
ARHGAP32,-0.969085181854104,5.193118296536757,-3.586911305560791,0.0010236024602506611,0.06101247340536335,-0.853935454678866
SLC7A5,1.074138390392232,4.641866720677474,3.5907697686924327,0.0010705379323461932,0.06336386754809915,-0.88372369938417
SLC9B2,0.9182848063027276,4.302542565485845,3.6390842584733467,0.001212590189645259,0.0698187984024318,-0.8871696636112576
PMM2,0.9822268506680816,4.297209107125394,3.5831119962132383,0.0012010183080248121,0.06962615725426034,-0.92951404320345965
TIGAR,-0.798784069105992,4.176557370891128,-3.589608586330785,0.0011804247835955964,0.06890424391967674,-0.9318658776620685
AXIN1,0.9192027538564438,4.510282540483538,3.550381109916162,0.001133049198143957,0.06659811397979482,-0.9469416207923933
ASXL1,0.7421865046067397,5.755901471789405,3.5090540511287864,0.001270477753860944,0.07265759262620966,-1.0516556027408264
SGK1,1.3357367541739773,7.4162336351522224,3.5031773107206043,0.0012912792023414285,0.07335159173569028,-1.066501624468109
PNP,1.6196132227921956,4.5907858588242485,3.611820555920231,0.0015850955624250812,0.08504603101229206,-1.068111066006236
RARA,1.1939314928530464,5.5716576862102585,3.4966536046798793,0.0013147547030871582,0.07418722537953139,-1.0829689284528978
FRMD3,0.8290307629747007,6.332882095884207,3.4808909082111237,0.0013731843413741043,0.07697107460523456,-1.1227002558297183
OTULIN,-1.0569800719035616,4.5535173256589765,-3.48367514583563,0.0013968447641827559,0.0777821979213345,-1.133016183195453
GCLM,1.0041716452962932,4.473081950299856,3.4621190147171355,0.00148159939162249,0.08090488548834036,-1.1631728935866459
WARS,1.0440804906105763,7.4885460231940995,3.459536756148347,0.0014563376017958773,0.08056497687320462,-1.1763948683069554
NDRG3,-0.8520320751172861,5.504687271738438,-3.4562810440472598,0.0014694332746061714,0.08076157945627685,-1.1845679836520455
CEACAM1,1.2762951295923939,5.136742013374917,3.4447126737235725,0.0015536288139429849,0.08429432231547067,-1.20631327175977
IRS2,1.0802479958589046,5.360853713605276,3.4367758385334817,0.001587579501410934,0.08504603101229206,-1.2499438888153502
OSMR,1.325002091612296,4.889743580053737,3.410890082414817,0.0017033365893273957,0.09067321315765457,-1.2898597544925758
RUBCN,0.7363522920871457,6.162854471320705,3.391287290527707,0.0017558069398718177,0.09244163310659038,-1.3469760433013311
PES1,0.771142898336687,4.9332900661206,3.3907465233617162,0.001758400629744926,0.09244163310659038,-1.3483212286065314
TMEM138,0.8794447016067135,4.482199605592305,3.386991758854078,0.001817372352170403,0.09495209622697709,-1.3732747243784305
UTP3,0.7849116630465645,4.340819043767535,3.3744143902702777,0.0019252571902643038,0.09903549910729799,-1.3957164808371205
NAB1,0.97463980533096,4.368765580299168,3.362403745617872,0.0019423313860835853,0.09903549910729799,-1.408966890396007
UBE2D3,0.5911822538593423,7.747315585179603,3.3652965025569612,0.0018847092232259616,0.0978661280084941,-1.411513345430123
UCK2,1.3612126886490303,4.829684360682974,3.3938838054569413,0.0021043713112963536,0.10077870163598907,-1.41554397758771
SMAD1,0.7034347936407519,4.6304744481863995,3.3631082019167384,0.001938639281452815,0.09903549910729799,-1.4321453750589024
FAM217B,-0.8691865246441646,5.988936195339513,-3.3504426840679513,0.0019623995827557747,0.09945958124817292,-1.44828922431412
SUPT20H,-0.8039346546968797,5.275221220112966,-3.345486780776628,0.001988996233356588,0.10020752451863192,-1.4605417653959352
BACH1,0.9344551409123962,6.308979856743013,3.3405121780403992,0.0020160401501632895,0.10077870163598907,-1.472831659985089
SNED1,1.1060339052134465,6.137620638982086,3.3381473014102467,0.002029019675643882,0.10077870163598907,-1.4786710263189562
TRIB1,1.0405315032441642,6.509646701475882,3.332114426546685,0.002062494152403463,0.10077870163598907,-1.4935582801313254
DAB2,1.1690115686228513,5.4735429755995595,3.3315836175556455,0.002065464606469434,0.10077870163598907,-1.4948675204887758
FOSL2,1.073345139736161,6.426879944053563,3.329094092138977,0.0020794509250901747,0.10077870163598907,-1.501006571078186
ZFP36L1,0.7328933575900152,8.27513451555365,3.3277254030407533,0.002087178873980826,0.10077870163598907,-1.5043807342717743
MTFMT,0.9585485148719082,4.913172365761667,3.3247530752970222,0.0021040561034588756,0.10077870163598907,-1.5117059246864173
PRPSAP1,-0.8049458592482934,4.49799750211415,-3.324150388706302,0.002107494115024819,0.10077870163598907,-1.5131908311021025
POLR1C,0.7828576626331447,4.2713100291088155,3.312976212220342,0.002323089044526725,0.10863329101035471,-1.5605539911476063
