ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
LDLR,1.5884661221577714,5.640970930234635,4.756811938414517,3.878346752024469e-5,0.003133656127580886,2.1592117476298442
NR1D1,-1.5650843419710725,6.700619728358663,-4.714323250543105,3.887910828264127e-5,0.003133656127580886,2.098026548666909
USP2,1.0666120789516693,7.907039494443228,4.708179454189542,3.9598168023806914e-5,0.0031470306575415914,2.0805989766023787
USP28,0.9241702448296065,7.65907239002386,4.7065694997491825,3.978876052900275e-5,0.0031470306575415914,2.076032864476635
SERPINB1,1.690034887741981,4.965077808832242,4.698834493747738,4.071719217536127e-5,0.0031906444201859484,2.0540991483684197
SIK3,1.1550727290800422,6.142400605952739,4.67651054143169,4.351862921503836e-5,0.0033788821930905476,1.990835096688607
RAPGEF3,-1.3630770483401573,4.650767903375952,-4.641892559791278,5.419512916868598e-5,0.004169576165041722,1.8199712776035675
NOCT,1.2881153649278612,4.236265014691423,4.568469149472502,6.707541463553813e-5,0.005114047153698732,1.617997446891625
TNFRSF10B,1.2018123819329904,4.432302319856652,4.567470141631194,7.139255115587739e-5,0.005394599646715985,1.546116188153543
PKIG,1.4862070216725094,5.71754752872194,4.503897164019768,7.267057895805199e-5,0.005426329858890417,1.5037791717540667
OSBPL8,1.2614483984670777,5.258118965953504,4.501931022964557,7.30948368088748e-5,0.005426329858890417,1.4982547218638036
AMPD3,1.9118197534158456,5.388127918657239,4.4683356886332195,8.073321131932855e-5,0.005941262325178064,1.4039465796792632
TIAM2,1.5299782248005016,5.003829637973239,4.45882236157619,8.303564015214183e-5,0.006058022608686003,1.3772716019395244
BRIX1,1.0514112214608513,4.362026268705809,4.51928447995927,9.916934016832672e-5,0.00717187394431516,1.2634762428059894
TNRC6A,-0.8205817430900524,7.187627524767606,-4.39583772111094,9.999776975412842e-5,0.00717187394431516,1.2010197056140521
BACH1,1.228233331214522,6.308979856743013,4.390717350424295,1.0151796620240381e-4,0.00721971889051213,1.1867190297896002
FRMD3,1.0416167716832962,6.332882095884207,4.373485897414465,1.0680282593546386e-4,0.007532269299098589,1.1386249722210726
CCNL1,1.2642593942751947,6.80539558801341,4.3705930651764255,1.0771621059473604e-4,0.007533903225316125,1.130555721581743
HSPA1A,2.0102207267019105,5.9089954487289695,4.327729297443354,1.2218555739041827e-4,0.008475871903238605,1.0111577845553965
PTPN1,1.1426465596948328,5.560155655553775,4.32220901062249,1.2418272322126561e-4,0.008485957991448908,0.9958039083231647
NOLC1,1.198793518393039,6.470574598048686,4.321787914461287,1.2433638082709022e-4,0.008485957991448908,0.9946329094373478
