ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
PPP1R7,0.2443488732159489,5.301068747483965,0.7591151225421007,0.4529304341276321,0.942065945147284,-5.659759899857812
UBTD2,-0.11617940649180847,3.858356057442339,-0.36437966219327694,0.7183554349980499,0.9860629322247617,-5.6597714069391865
LARS,0.20119865384901559,7.048630597767134,0.7590577107819952,0.4529643277450105,0.942065945147284,-5.6598009244168335
TATDN1,-0.19773139572359621,6.2918302090309295,-0.7589005340779991,0.45305712626154715,0.942065945147284,-5.659913222411444
AGO2,0.27375666990008884,5.596443579709606,0.7587005762490268,0.45317519932514605,0.942065945147284,-5.660056053790848
TMC4,0.017813313372143647,3.7359571465639156,0.060884302304911105,0.9520393105679693,0.9987310894809778,-5.660145261670823
CCDC186,0.18326845073075937,5.402150678582521,0.7585610026722982,0.4532576268466949,0.942065945147284,-5.660155730721686
SHC1,-0.19082872013114827,5.618460369145979,-0.7585152027679595,0.45328467667477346,0.942065945147284,-5.660188435018524
PNKP,0.12591453616254533,3.9680389625449775,0.36285783322969045,0.7195828597648646,0.9860629322247617,-5.660207601058533
PI4K2A,-0.01370116382523312,3.900291394903618,-0.05439848169298108,0.9570965563611028,0.9987310894809778,-5.660496421472414
FAM120A,0.19747710104462524,6.5630315822802965,0.7579796885131347,0.4536010266917646,0.942065945147284,-5.660570687809383
DEDD2,-0.10139190717500757,3.896753491521289,-0.3617631068962949,0.7203913107586797,0.9860629322247617,-5.6605738758212665
SAYSD1,-0.013786252029346358,3.8804989058652213,-0.04513725506800443,0.9643120339647002,0.9987310894809778,-5.660929060412585
SHOC2,-0.16594036394307743,6.503864850712372,-0.7573071742564359,0.4539984922969972,0.942065945147284,-5.66105036286985
RGL1,0.2286022022962566,4.313018172934515,0.7564554649904104,0.45498621280474716,0.942065945147284,-5.661156793764446
BOLA3,-0.21650979993857966,5.471732814678256,-0.757154469172921,0.4540887717523623,0.942065945147284,-5.661159223495601
MEMO1,0.14746132798327682,4.075373845360387,0.5262203487320158,0.6026613383457442,0.9757209306818487,-5.661296993696687
WASHC3,-0.22011726844589585,6.382492162107825,-0.7568321996614898,0.45427933260719633,0.942065945147284,-5.661388893923923
CIRBP,-0.15028302631846024,7.964329318338202,-0.7563998973084558,0.45453503075571855,0.942065945147284,-5.661696832788816
ARHGAP33,0.002996084064273763,3.7635377657450144,0.01023973780964052,0.9919287232610335,0.9989349985415359,-5.661810050332272
PSMC6,-0.16080921549187188,7.254134092883889,-0.7560521069551887,0.45474080319716514,0.942065945147284,-5.661944448557666
KIAA1671,0.17717086065224574,6.244177528150183,0.7558334247914809,0.45487021598108557,0.942065945147284,-5.662100087081413
CTNNAL1,0.23750174269063073,4.564756091546307,0.7558292947624681,0.454872660277883,0.942065945147284,-5.6621030260508025
YTHDF1,-0.23558600828686593,5.159733274545082,-0.755724173219125,0.4549348775138987,0.942065945147284,-5.662177826359739
EIF6,-0.19717202039077453,4.383536616401159,-0.6702204789930056,0.5073032826483231,0.9498406970890211,-5.662296956854663
STAT5B,-0.17721840269574063,6.1655442759859165,-0.7554990735873854,0.45506812180773515,0.942065945147284,-5.662337964529122
RAB23,-0.1520284037208537,4.004036065126205,-0.5227530498984498,0.6056482608155623,0.97700475400581,-5.662434437231526
GRIP2,0.1642041850012692,6.851835493826601,0.75521537871468,0.4552360833329979,0.942065945147284,-5.662539722361727
TSNARE1,-0.1387936906440128,3.8787380848399127,-0.5221055701432228,0.6062743372914474,0.9771161193492848,-5.662584073674758
SMARCAL1,0.1988741796889304,4.104028872818016,0.6124132060734795,0.5445180340346398,0.9598428522005152,-5.6626373632808615
UBXN6,0.19780838690861025,4.917269417197321,0.754971637925276,0.45538041914216354,0.942065945147284,-5.662713007272526
NDUFA9,-0.1778491577993231,5.283898063864202,-0.7547584470570646,0.4555066862704438,0.942065945147284,-5.662864528776338
WDR81,-0.23310432656143298,4.572998760378898,-0.6970310456579355,0.4908862627250681,0.9458954920518828,-5.662975977992876
QKI,-0.13593093643728693,8.847244342604847,-0.7543552777970871,0.4557455286363554,0.942065945147284,-5.663150961014587
CBLB,0.24779971145599333,5.133662026677672,0.7543035622549897,0.45577617087362954,0.942065945147284,-5.663187691712401
TM7SF3,-0.171950760696701,4.184775713882395,-0.6962510349974647,0.4915335749567823,0.9458954920518828,-5.663316932225014
MMS19,-0.18747330950039487,6.487567051115165,-0.753707433753874,0.45612947334070686,0.942065945147284,-5.663610913396842
GOLPH3,0.19297734368055508,4.8108436092390905,0.6956116562922712,0.4919283843748813,0.9458954920518828,-5.663735052646408
ZBTB20,-0.15986873710792437,7.654749810769102,-0.7534868847982967,0.4562602249712223,0.942065945147284,-5.663767410359956
